match_id,date,competition,home_team,away_team,home_goals,away_goals,result,status,league_name,home_elo,away_elo,elo_diff,home_expected_score,away_expected_score,home_elo_after,away_elo_after,elo_home_change,elo_away_change
D1_2324_140,2023-12-20,D1,Leverkusen,Bochum,4,0,H,finished,Bundesliga,1633.418074558964,1478.9638351712968,154.45423938766726,0.7893222212061124,0.2106777787938876,1639.7384079227807,1472.64350180748,6.320333363816644,-6.320333363816644
D1_2324_141,2023-12-20,D1,Stuttgart,Augsburg,3,0,H,finished,Bundesliga,1565.6518352311573,1484.1408268370922,81.51100839406513,0.7111446450416371,0.2888553549583629,1574.3174958799082,1475.4751661883413,8.665660648750872,-8.665660648750872
D1_2324_142,2023-12-20,D1,Wolfsburg,Bayern Munich,1,2,A,finished,Bundesliga,1472.9405913818696,1614.6314633092388,-141.69087192736924,0.4051857618449877,0.5948142381550123,1460.78501852652,1626.7870361645885,-12.155572855349646,12.155572855349646
F1_2324_144,2023-12-20,F1,Brest,Lorient,4,0,H,finished,Ligue 1,1552.7174227588398,1412.322618443307,140.39480431553284,0.7755487247393664,0.22445127526063358,1559.4509610166588,1405.589080185488,6.733538257818964,-6.733538257818964
F1_2324_145,2023-12-20,F1,Clermont,Rennes,1,3,A,finished,Ligue 1,1428.3165943133633,1451.5442801887243,-23.227685875360976,0.5739597378462409,0.4260402621537591,1411.097802177976,1468.7630723241116,-17.218792135387275,17.218792135387275
F1_2324_146,2023-12-20,F1,Lyon,Nantes,1,0,H,finished,Ligue 1,1445.2153593852704,1466.6581712433883,-21.44281185811792,0.57647024591938,0.42352975408062,1457.921252007689,1453.9522786209698,12.70589262241856,-12.70589262241856
F1_2324_147,2023-12-20,F1,Montpellier,Marseille,1,1,D,finished,Ligue 1,1482.3166835030222,1533.5305172344013,-51.213833731379054,0.5341776640345838,0.4658223359654162,1481.2913535819846,1534.5558471554389,-1.02532992103761,1.02532992103761
F1_2324_148,2023-12-20,F1,Nice,Lens,2,0,H,finished,Ligue 1,1572.3411367291872,1546.1843381485166,26.15679858067051,0.6415976926186439,0.35840230738135614,1583.0932059506279,1535.432268927076,10.752069221440706,-10.752069221440706
F1_2324_149,2023-12-20,F1,Paris SG,Metz,3,1,H,finished,Ligue 1,1624.3856312523585,1447.0829804964558,177.30265075590273,0.8103630352558774,0.18963696474412262,1630.0747401946821,1441.3938715541321,5.689108942323628,-5.689108942323628
F1_2324_150,2023-12-20,F1,Reims,Le Havre,1,0,H,finished,Ligue 1,1501.0486718610634,1491.6080684640463,9.440603397017185,0.6191823549161493,0.38081764508385074,1512.473201213579,1480.1835391115308,11.424529352515492,-11.424529352515492
F1_2324_151,2023-12-20,F1,Strasbourg,Lille,2,1,H,finished,Ligue 1,1489.8372072749637,1559.8039713416551,-69.96676406669144,0.5072429020913882,0.4927570979086118,1504.619920212222,1545.0212584043968,14.782712937258339,-14.782712937258339
F1_2324_152,2023-12-20,F1,Toulouse,Monaco,1,2,A,finished,Ligue 1,1447.306595371471,1547.7797519899655,-100.47315661849439,0.46340672608261047,0.5365932739173895,1433.4043935889927,1561.6819537724439,-13.902201782478414,13.902201782478414
SP1_2324_172,2023-12-20,SP1,Barcelona,Almeria,3,2,H,finished,La Liga,1584.0099542820976,1368.2317978060764,215.7781564760212,0.8420889328456429,0.1579110671543571,1588.7472862967284,1363.4944657914457,4.737332014630738,-4.737332014630738
SP1_2324_173,2023-12-20,SP1,Ath Bilbao,Las Palmas,1,0,H,finished,La Liga,1569.011162572688,1520.2525016310062,48.75866094168168,0.6709339308079068,0.32906606919209325,1578.8831446484508,1510.3805195552434,9.871982075762844,-9.871982075762844
SP1_2324_174,2023-12-20,SP1,Villarreal,Celta,3,2,H,finished,La Liga,1444.2664040319848,1438.043477177578,6.222926854406751,0.6148053094460156,0.38519469055398436,1455.8222447486044,1426.4876364609586,11.555840716619514,-11.555840716619514
E0_2324_169,2023-12-21,E0,Crystal Palace,Brighton,1,1,D,finished,Premier League,1450.5692656453778,1508.347812575688,-57.77854693031031,0.5247633859683148,0.47523661403168516,1449.8263640663283,1509.0907141547375,-0.7429015790494304,0.7429015790494304
SP1_2324_175,2023-12-21,SP1,Betis,Girona,1,1,D,finished,La Liga,1547.495201728892,1642.092428867872,-94.59722713898009,0.47182719460390077,0.5281728053960992,1548.340385890775,1641.247244705989,0.8451841618830258,-0.8451841618830258
SP1_2324_176,2023-12-21,SP1,Cadiz,Sociedad,0,0,D,finished,La Liga,1445.7456928654133,1556.2857932530278,-110.54010038761453,0.449031335270003,0.550968664729997,1447.2747528073132,1554.7567333111278,1.529059941899959,-1.529059941899959
SP1_2324_177,2023-12-21,SP1,Alaves,Real Madrid,0,1,A,finished,La Liga,1444.776788678112,1631.2252895145182,-186.44850083640608,0.3448964378071542,0.6551035621928458,1434.4298955438974,1641.572182648733,-10.346893134214724,10.346893134214724
SP1_2324_178,2023-12-21,SP1,Mallorca,Osasuna,3,2,H,finished,La Liga,1457.982274965554,1468.344992530418,-10.362717564863942,0.5919619930325551,0.40803800696744486,1470.2234151745774,1456.1038523213947,12.241140209023342,-12.241140209023342
E0_2324_170,2023-12-22,E0,Aston Villa,Sheffield United,1,1,D,finished,Premier League,1612.759353525942,1381.9892091267152,230.77014439922687,0.8532290017803433,0.14677099821965667,1602.1624834725317,1392.5860791801256,-10.596870053410385,10.596870053410385
I1_2324_160,2023-12-22,I1,Empoli,Lazio,0,2,A,finished,Serie A,1427.1479824655514,1492.0394336392028,-64.89145117365138,0.5145432677362469,0.4854567322637531,1411.711684433464,1507.4757316712903,-15.436298032087507,15.436298032087507
I1_2324_161,2023-12-22,I1,Sassuolo,Genoa,1,2,A,finished,Serie A,1451.6917837352598,1450.608951599059,1.08283213620075,0.6077747365391594,0.39222526346084063,1433.458541639085,1468.8421936952338,-18.233242096174763,18.233242096174763
I1_2324_162,2023-12-22,I1,Monza,Fiorentina,0,1,A,finished,Serie A,1496.3606257214806,1532.7897722557311,-36.42914653425055,0.5552810026298557,0.4447189973701443,1479.702195642585,1549.4482023346268,-16.658430078895663,16.658430078895663
I1_2324_163,2023-12-22,I1,Salernitana,Milan,2,2,D,finished,Serie A,1396.8434876969181,1559.5828500921318,-162.73936239521367,0.3763503244385416,0.6236496755614584,1400.5529779637618,1555.8733598252882,3.709490266843659,-3.709490266843659
E0_2324_171,2023-12-23,E0,West Ham,Man United,2,0,H,finished,Premier League,1519.9614182788096,1521.9054226311887,-1.9440043523791246,0.6036134447894617,0.39638655521053834,1531.8530149351257,1510.0138259748726,11.891596656316096,-11.891596656316096
E0_2324_172,2023-12-23,E0,Fulham,Burnley,0,2,A,finished,Premier League,1484.3429067581749,1374.479827188176,109.86307956999894,0.7434842332755726,0.25651576672442744,1462.0383797599077,1396.7843541864431,-22.304526998267193,22.304526998267193
E0_2324_173,2023-12-23,E0,Luton,Newcastle,1,0,H,finished,Premier League,1406.7808059137108,1532.9711671580844,-126.19036124437366,0.42685963732717,0.57314036267283,1423.9750167938957,1515.7769562778994,17.194210880184983,-17.194210880184983
E0_2324_174,2023-12-23,E0,Nott'm Forest,Bournemouth,2,3,A,finished,Premier League,1427.0516133809772,1498.9345322185493,-71.8829188375721,0.5044857200336104,0.49551427996638964,1411.917041779969,1514.0691038195575,-15.134571601008247,15.134571601008247
E0_2324_175,2023-12-23,E0,Tottenham,Everton,2,1,H,finished,Premier League,1559.0122938128266,1525.8456226874714,33.16667112535515,0.6508226937439864,0.3491773062560136,1569.487613000507,1515.370303499791,10.475319187680498,-10.475319187680498
E0_2324_176,2023-12-23,E0,Liverpool,Arsenal,1,1,D,finished,Premier League,1607.8919618247921,1602.8488015012435,5.043160323548591,0.6131957510395879,0.3868042489604121,1604.4960892936044,1606.2446740324312,-3.395872531187706,3.395872531187706
I1_2324_164,2023-12-23,I1,Frosinone,Juventus,1,2,A,finished,Serie A,1470.3432373107048,1616.5159805210706,-146.17274321036575,0.3989832798413987,0.6010167201586013,1458.3737389154628,1628.4854789163126,-11.969498395241999,11.969498395241999
I1_2324_165,2023-12-23,I1,Bologna,Atalanta,1,0,H,finished,Serie A,1563.3588478185982,1517.7489447115836,45.60990310701459,0.6669197812119828,0.3330802187880172,1573.3512543822387,1507.756538147943,9.992406563640543,-9.992406563640543
I1_2324_166,2023-12-23,I1,Torino,Udinese,1,1,D,finished,Serie A,1516.7551788673761,1457.7167964867065,59.038382380669645,0.6838640834941402,0.3161359165058598,1511.239256362552,1463.2327189915306,-5.515922504824175,5.515922504824175
I1_2324_167,2023-12-23,I1,Inter,Lecce,2,0,H,finished,Serie A,1641.5818804674734,1488.3446243571616,153.23725611031182,0.7881548936639546,0.21184510633604536,1647.9372336575548,1481.9892711670802,6.35535319008136,-6.35535319008136
I1_2324_168,2023-12-23,I1,Verona,Cagliari,2,0,H,finished,Serie A,1420.185763809039,1439.761682037308,-19.575918228269074,0.5790918986243745,0.4209081013756255,1432.8130068503076,1427.1344389960393,12.627243041268684,-12.627243041268684
I1_2324_169,2023-12-23,I1,Roma,Napoli,2,0,H,finished,Serie A,1530.0268184221206,1530.595357985523,-0.5685395634022825,0.6055063313254629,0.39449366867453706,1541.8616284823568,1518.7605479252868,11.834810060236123,-11.834810060236123
SP1_2324_179,2023-12-23,SP1,Ath Madrid,Sevilla,1,0,H,finished,La Liga,1565.2170809186346,1451.3084487277908,113.90863219084372,0.7479003876585069,0.25209961234149314,1572.7800692888793,1443.745460357546,7.562988370244739,-7.562988370244739
E0_2324_177,2023-12-24,E0,Wolves,Chelsea,2,1,H,finished,Premier League,1467.5971055467687,1492.984028595857,-25.386923049088182,0.5709175785838208,0.42908242141617925,1480.4695781892542,1480.1115559533714,12.87247264248549,-12.87247264248549
E0_2324_178,2023-12-26,E0,Newcastle,Nott'm Forest,1,3,A,finished,Premier League,1515.7769562778994,1411.917041779969,103.8599144979305,0.7368384239372302,0.2631615760627698,1493.6718035597826,1434.0221944980858,-22.10515271811687,22.10515271811687
E0_2324_179,2023-12-26,E0,Bournemouth,Fulham,3,0,H,finished,Premier League,1514.0691038195575,1462.0383797599077,52.030724059649856,0.675078996430645,0.32492100356935505,1523.816733926638,1452.2907496528271,9.747630107080568,-9.747630107080568
E0_2324_180,2023-12-26,E0,Sheffield United,Luton,2,3,A,finished,Premier League,1392.5860791801256,1423.9750167938957,-31.388937613770167,0.562433806330517,0.437566193669483,1375.7130649902101,1440.8480309838112,-16.873014189915466,16.873014189915466
E0_2324_181,2023-12-26,E0,Burnley,Liverpool,0,2,A,finished,Premier League,1396.7843541864431,1604.4960892936044,-207.7117351071613,0.31778925935927016,0.6822107406407298,1387.250676405665,1614.0297670743826,-9.533677780778135,9.533677780778135
E0_2324_182,2023-12-26,E0,Man United,Aston Villa,3,2,H,finished,Premier League,1510.0138259748726,1602.1624834725317,-92.14865749765909,0.4753411193949884,0.5246588806050116,1525.753592393023,1586.4227170543813,15.739766418150339,-15.739766418150339
E0_2324_183,2023-12-27,E0,Brentford,Wolves,1,4,A,finished,Premier League,1453.2050517354403,1480.4695781892542,-27.264526453813914,0.5682678433312895,0.43173215666871045,1436.1570164355016,1497.5176134891929,-17.048035299938647,17.048035299938647
E0_2324_184,2023-12-27,E0,Chelsea,Crystal Palace,2,1,H,finished,Premier League,1480.1115559533714,1449.8263640663283,30.285191887043084,0.6470438602968661,0.3529561397031339,1490.7002401444654,1439.2376798752343,10.58868419109399,-10.58868419109399
E0_2324_185,2023-12-27,E0,Everton,Man City,1,3,A,finished,Premier League,1515.370303499791,1570.5217998942067,-55.151496394415744,0.528533258480096,0.471466741519904,1499.5143057453881,1586.3777976486094,-15.855997754402779,15.855997754402779
E0_2324_186,2023-12-28,E0,Brighton,Tottenham,4,2,H,finished,Premier League,1509.0907141547375,1569.487613000507,-60.396898845769556,0.5210031851782082,0.4789968148217918,1523.4606185993912,1555.1177085558534,14.369904444653685,-14.369904444653685
E0_2324_187,2023-12-28,E0,Arsenal,West Ham,0,2,A,finished,Premier League,1606.2446740324312,1531.8530149351257,74.39165909730559,0.702653867908133,0.297346132091867,1585.1650579951872,1552.9326309723697,-21.079616037244023,21.079616037244023
I1_2324_170,2023-12-29,I1,Fiorentina,Torino,1,0,H,finished,Serie A,1549.4482023346268,1511.239256362552,38.208945972074844,0.6573896402693796,0.3426103597306204,1559.7265131265453,1500.9609455706334,10.278310791918557,-10.278310791918557
I1_2324_171,2023-12-29,I1,Napoli,Monza,0,0,D,finished,Serie A,1518.7605479252868,1479.702195642585,39.05835228270189,0.6584900630484763,0.34150993695152365,1514.0058460338325,1484.4568975340392,-4.7547018914542605,4.7547018914542605
I1_2324_172,2023-12-29,I1,Genoa,Inter,1,1,D,finished,Serie A,1468.8421936952338,1647.9372336575548,-179.09503996232093,0.3545223446580741,0.6454776553419259,1473.2065233554915,1643.572903997297,4.364329660257681,-4.364329660257681
I1_2324_173,2023-12-29,I1,Lazio,Frosinone,3,1,H,finished,Serie A,1507.4757316712903,1458.3737389154628,49.101992755827496,0.6713701309178675,0.32862986908213254,1517.3346277437543,1448.5148428429989,9.85889607246395,-9.85889607246395
E0_2324_188,2023-12-30,E0,Luton,Chelsea,2,3,A,finished,Premier League,1440.8480309838112,1490.7002401444654,-49.85220916065418,0.536127511150616,0.46387248884938403,1424.7642056492928,1506.7840654789838,-16.08382533451845,16.08382533451845
E0_2324_189,2023-12-30,E0,Aston Villa,Burnley,3,2,H,finished,Premier League,1586.4227170543813,1387.250676405665,199.17204064871635,0.8289581111977512,0.1710418888022488,1591.5539737184488,1382.1194197415975,5.13125666406745,-5.13125666406745
E0_2324_190,2023-12-30,E0,Crystal Palace,Brentford,3,1,H,finished,Premier League,1439.2376798752343,1436.1570164355016,3.080663439732689,0.6105128408025702,0.3894871591974298,1450.9222946511572,1424.4724016595787,11.68461477592291,-11.68461477592291
E0_2324_191,2023-12-30,E0,Man City,Sheffield United,2,0,H,finished,Premier League,1586.3777976486094,1375.7130649902101,210.66473265839932,0.8381352518828273,0.16186474811717266,1591.2337400921247,1370.8571225466949,4.855942443515232,-4.855942443515232
E0_2324_192,2023-12-30,E0,Wolves,Everton,3,0,H,finished,Premier League,1497.5176134891929,1499.5143057453881,-1.9966922561952742,0.6035408746290845,0.39645912537091554,1509.4113872503203,1487.6205319842607,11.893773761127477,-11.893773761127477
E0_2324_193,2023-12-30,E0,Nott'm Forest,Man United,2,1,H,finished,Premier League,1434.0221944980858,1525.753592393023,-91.73139789493712,0.4759401789027759,0.524059821097224,1449.7439891310025,1510.0317977601062,15.721794632916726,-15.721794632916726
I1_2324_174,2023-12-30,I1,Atalanta,Lecce,1,0,H,finished,Serie A,1507.756538147943,1481.9892711670802,25.767266980862814,0.6410819064236215,0.3589180935763785,1518.5240809552345,1471.2217283597888,10.76754280729142,-10.76754280729142
I1_2324_175,2023-12-30,I1,Cagliari,Empoli,0,0,D,finished,Serie A,1427.1344389960393,1411.711684433464,15.422754562575392,0.6272682333403283,0.37273176665967167,1423.3163919958295,1415.5297314336738,-3.8180470002098446,3.8180470002098446
I1_2324_176,2023-12-30,I1,Udinese,Bologna,3,0,H,finished,Serie A,1463.2327189915306,1573.3512543822387,-110.11853539070808,0.44963178588855196,0.5503682141114481,1479.7437654148741,1556.8402079588952,16.511046423343487,-16.511046423343487
I1_2324_177,2023-12-30,I1,Milan,Sassuolo,1,0,H,finished,Serie A,1555.8733598252882,1433.458541639085,122.41481818620309,0.757020093071802,0.24297990692819804,1563.162757033134,1426.1691444312391,7.289397207845923,-7.289397207845923
I1_2324_178,2023-12-30,I1,Verona,Salernitana,0,1,A,finished,Serie A,1432.8130068503076,1400.5529779637618,32.2600288865458,0.64963571935744,0.35036428064256,1413.3239352695844,1420.042049544485,-19.489071580723248,19.489071580723248
I1_2324_179,2023-12-30,I1,Juventus,Roma,1,0,H,finished,Serie A,1628.4854789163126,1541.8616284823568,86.6238504339558,0.7171527119913564,0.28284728800864356,1636.9708975565718,1533.3762098420975,8.48541864025924,-8.48541864025924
E0_2324_194,2023-12-31,E0,Fulham,Arsenal,2,1,H,finished,Premier League,1452.2907496528271,1585.1650579951872,-132.8743083423601,0.41747406167117207,0.5825259383288279,1469.766527802692,1567.6892798453223,17.475778149864936,-17.475778149864936
E0_2324_195,2023-12-31,E0,Tottenham,Bournemouth,3,1,H,finished,Premier League,1555.1177085558534,1523.816733926638,31.30097462921526,0.6483781081154911,0.3516218918845089,1565.6663653123887,1513.2680771701027,10.548656756535365,-10.548656756535365
